method,group_id,file_path,group_size,distinct_classes,distinct_splits,reason_codes,group_members
knee_identity,knee:9290752_R,kaggle/auto_test/2/9290752_1.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9290752_1.png[2/auto_test] ; kaggle/test/2/9290752R.png[2/test]
knee_identity,knee:9290752_R,kaggle/test/2/9290752R.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9290752_1.png[2/auto_test] ; kaggle/test/2/9290752R.png[2/test]
knee_identity,knee:9292027_L,kaggle/auto_test/0/9292027_2.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9292027_2.png[0/auto_test] ; kaggle/test/0/9292027L.png[0/test]
knee_identity,knee:9292027_L,kaggle/test/0/9292027L.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9292027_2.png[0/auto_test] ; kaggle/test/0/9292027L.png[0/test]
knee_identity,knee:9292027_R,kaggle/auto_test/0/9292027_1.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9292027_1.png[0/auto_test] ; kaggle/test/0/9292027R.png[0/test]
knee_identity,knee:9292027_R,kaggle/test/0/9292027R.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9292027_1.png[0/auto_test] ; kaggle/test/0/9292027R.png[0/test]
knee_identity,knee:9297511_L,kaggle/auto_test/2/9297511_2.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9297511_2.png[2/auto_test] ; kaggle/test/2/9297511L.png[2/test]
knee_identity,knee:9297511_L,kaggle/test/2/9297511L.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9297511_2.png[2/auto_test] ; kaggle/test/2/9297511L.png[2/test]
knee_identity,knee:9297511_R,kaggle/auto_test/2/9297511_1.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9297511_1.png[2/auto_test] ; kaggle/test/2/9297511R.png[2/test]
knee_identity,knee:9297511_R,kaggle/test/2/9297511R.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9297511_1.png[2/auto_test] ; kaggle/test/2/9297511R.png[2/test]
knee_identity,knee:9299531_L,kaggle/auto_test/2/9299531_2.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9299531_2.png[2/auto_test] ; kaggle/test/2/9299531L.png[2/test]
knee_identity,knee:9299531_L,kaggle/test/2/9299531L.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9299531_2.png[2/auto_test] ; kaggle/test/2/9299531L.png[2/test]
knee_identity,knee:9299531_R,kaggle/auto_test/0/9299531_1.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9299531_1.png[0/auto_test] ; kaggle/test/0/9299531R.png[0/test]
knee_identity,knee:9299531_R,kaggle/test/0/9299531R.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9299531_1.png[0/auto_test] ; kaggle/test/0/9299531R.png[0/test]
knee_identity,knee:9300212_L,kaggle/auto_test/0/9300212_2.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9300212_2.png[0/auto_test] ; kaggle/test/0/9300212L.png[0/test]
knee_identity,knee:9300212_L,kaggle/test/0/9300212L.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9300212_2.png[0/auto_test] ; kaggle/test/0/9300212L.png[0/test]
knee_identity,knee:9300212_R,kaggle/auto_test/0/9300212_1.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9300212_1.png[0/auto_test] ; kaggle/test/0/9300212R.png[0/test]
knee_identity,knee:9300212_R,kaggle/test/0/9300212R.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9300212_1.png[0/auto_test] ; kaggle/test/0/9300212R.png[0/test]
knee_identity,knee:9301826_L,kaggle/auto_test/2/9301826_2.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9301826_2.png[2/auto_test] ; kaggle/test/2/9301826L.png[2/test]
knee_identity,knee:9301826_L,kaggle/test/2/9301826L.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9301826_2.png[2/auto_test] ; kaggle/test/2/9301826L.png[2/test]
knee_identity,knee:9301826_R,kaggle/auto_test/2/9301826_1.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9301826_1.png[2/auto_test] ; kaggle/test/2/9301826R.png[2/test]
knee_identity,knee:9301826_R,kaggle/test/2/9301826R.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9301826_1.png[2/auto_test] ; kaggle/test/2/9301826R.png[2/test]
knee_identity,knee:9302340_L,kaggle/auto_test/1/9302340_2.png,2,1,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/1/9302340_2.png[1/auto_test] ; kaggle/test/1/9302340L.png[1/test]
knee_identity,knee:9302340_L,kaggle/test/1/9302340L.png,2,1,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/1/9302340_2.png[1/auto_test] ; kaggle/test/1/9302340L.png[1/test]
knee_identity,knee:9302340_R,kaggle/auto_test/0/9302340_1.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9302340_1.png[0/auto_test] ; kaggle/test/0/9302340R.png[0/test]
knee_identity,knee:9302340_R,kaggle/test/0/9302340R.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9302340_1.png[0/auto_test] ; kaggle/test/0/9302340R.png[0/test]
knee_identity,knee:9304828_L,kaggle/auto_test/2/9304828_2.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9304828_2.png[2/auto_test] ; kaggle/test/2/9304828L.png[2/test]
knee_identity,knee:9304828_L,kaggle/test/2/9304828L.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9304828_2.png[2/auto_test] ; kaggle/test/2/9304828L.png[2/test]
knee_identity,knee:9304828_R,kaggle/auto_test/1/9304828_1.png,2,1,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/1/9304828_1.png[1/auto_test] ; kaggle/test/1/9304828R.png[1/test]
knee_identity,knee:9304828_R,kaggle/test/1/9304828R.png,2,1,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/1/9304828_1.png[1/auto_test] ; kaggle/test/1/9304828R.png[1/test]
knee_identity,knee:9305336_L,kaggle/auto_test/3/9305336_2.png,2,3,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/3/9305336_2.png[3/auto_test] ; kaggle/test/3/9305336L.png[3/test]
knee_identity,knee:9305336_L,kaggle/test/3/9305336L.png,2,3,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/3/9305336_2.png[3/auto_test] ; kaggle/test/3/9305336L.png[3/test]
knee_identity,knee:9305336_R,kaggle/auto_test/1/9305336_1.png,2,1,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/1/9305336_1.png[1/auto_test] ; kaggle/test/1/9305336R.png[1/test]
knee_identity,knee:9305336_R,kaggle/test/1/9305336R.png,2,1,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/1/9305336_1.png[1/auto_test] ; kaggle/test/1/9305336R.png[1/test]
knee_identity,knee:9307098_L,kaggle/auto_test/1/9307098_2.png,2,1,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/1/9307098_2.png[1/auto_test] ; kaggle/test/1/9307098L.png[1/test]
knee_identity,knee:9307098_L,kaggle/test/1/9307098L.png,2,1,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/1/9307098_2.png[1/auto_test] ; kaggle/test/1/9307098L.png[1/test]
knee_identity,knee:9307098_R,kaggle/auto_test/0/9307098_1.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9307098_1.png[0/auto_test] ; kaggle/test/0/9307098R.png[0/test]
knee_identity,knee:9307098_R,kaggle/test/0/9307098R.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9307098_1.png[0/auto_test] ; kaggle/test/0/9307098R.png[0/test]
knee_identity,knee:9308271_L,kaggle/auto_test/0/9308271_2.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9308271_2.png[0/auto_test] ; kaggle/test/0/9308271L.png[0/test]
knee_identity,knee:9308271_L,kaggle/test/0/9308271L.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9308271_2.png[0/auto_test] ; kaggle/test/0/9308271L.png[0/test]
knee_identity,knee:9308271_R,kaggle/auto_test/0/9308271_1.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9308271_1.png[0/auto_test] ; kaggle/test/0/9308271R.png[0/test]
knee_identity,knee:9308271_R,kaggle/test/0/9308271R.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9308271_1.png[0/auto_test] ; kaggle/test/0/9308271R.png[0/test]
knee_identity,knee:9311154_L,kaggle/auto_test/4/9311154_2.png,2,4,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/4/9311154_2.png[4/auto_test] ; kaggle/test/4/9311154L.png[4/test]
knee_identity,knee:9311154_L,kaggle/test/4/9311154L.png,2,4,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/4/9311154_2.png[4/auto_test] ; kaggle/test/4/9311154L.png[4/test]
knee_identity,knee:9311154_R,kaggle/auto_test/1/9311154_1.png,2,1,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/1/9311154_1.png[1/auto_test] ; kaggle/test/1/9311154R.png[1/test]
knee_identity,knee:9311154_R,kaggle/test/1/9311154R.png,2,1,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/1/9311154_1.png[1/auto_test] ; kaggle/test/1/9311154R.png[1/test]
knee_identity,knee:9313330_L,kaggle/auto_test/2/9313330_2.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9313330_2.png[2/auto_test] ; kaggle/test/2/9313330L.png[2/test]
knee_identity,knee:9313330_L,kaggle/test/2/9313330L.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9313330_2.png[2/auto_test] ; kaggle/test/2/9313330L.png[2/test]
knee_identity,knee:9313330_R,kaggle/auto_test/2/9313330_1.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9313330_1.png[2/auto_test] ; kaggle/test/2/9313330R.png[2/test]
knee_identity,knee:9313330_R,kaggle/test/2/9313330R.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9313330_1.png[2/auto_test] ; kaggle/test/2/9313330R.png[2/test]
knee_identity,knee:9316405_L,kaggle/auto_test/0/9316405_2.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9316405_2.png[0/auto_test] ; kaggle/test/0/9316405L.png[0/test]
knee_identity,knee:9316405_L,kaggle/test/0/9316405L.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9316405_2.png[0/auto_test] ; kaggle/test/0/9316405L.png[0/test]
knee_identity,knee:9316405_R,kaggle/auto_test/0/9316405_1.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9316405_1.png[0/auto_test] ; kaggle/test/0/9316405R.png[0/test]
knee_identity,knee:9316405_R,kaggle/test/0/9316405R.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9316405_1.png[0/auto_test] ; kaggle/test/0/9316405R.png[0/test]
knee_identity,knee:9316866_L,kaggle/auto_test/2/9316866_2.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9316866_2.png[2/auto_test] ; kaggle/test/2/9316866L.png[2/test]
knee_identity,knee:9316866_L,kaggle/test/2/9316866L.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9316866_2.png[2/auto_test] ; kaggle/test/2/9316866L.png[2/test]
knee_identity,knee:9316866_R,kaggle/auto_test/2/9316866_1.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9316866_1.png[2/auto_test] ; kaggle/test/2/9316866R.png[2/test]
knee_identity,knee:9316866_R,kaggle/test/2/9316866R.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9316866_1.png[2/auto_test] ; kaggle/test/2/9316866R.png[2/test]
knee_identity,knee:9322109_L,kaggle/auto_test/3/9322109_2.png,2,3,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/3/9322109_2.png[3/auto_test] ; kaggle/test/3/9322109L.png[3/test]
knee_identity,knee:9322109_L,kaggle/test/3/9322109L.png,2,3,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/3/9322109_2.png[3/auto_test] ; kaggle/test/3/9322109L.png[3/test]
knee_identity,knee:9322109_R,kaggle/auto_test/2/9322109_1.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9322109_1.png[2/auto_test] ; kaggle/test/2/9322109R.png[2/test]
knee_identity,knee:9322109_R,kaggle/test/2/9322109R.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9322109_1.png[2/auto_test] ; kaggle/test/2/9322109R.png[2/test]
knee_identity,knee:9323060_L,kaggle/auto_test/0/9323060_2.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9323060_2.png[0/auto_test] ; kaggle/test/0/9323060L.png[0/test]
knee_identity,knee:9323060_L,kaggle/test/0/9323060L.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9323060_2.png[0/auto_test] ; kaggle/test/0/9323060L.png[0/test]
knee_identity,knee:9323060_R,kaggle/auto_test/0/9323060_1.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9323060_1.png[0/auto_test] ; kaggle/test/0/9323060R.png[0/test]
knee_identity,knee:9323060_R,kaggle/test/0/9323060R.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9323060_1.png[0/auto_test] ; kaggle/test/0/9323060R.png[0/test]
knee_identity,knee:9323403_L,kaggle/auto_test/0/9323403_2.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9323403_2.png[0/auto_test] ; kaggle/test/0/9323403L.png[0/test]
knee_identity,knee:9323403_L,kaggle/test/0/9323403L.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9323403_2.png[0/auto_test] ; kaggle/test/0/9323403L.png[0/test]
knee_identity,knee:9323403_R,kaggle/auto_test/0/9323403_1.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9323403_1.png[0/auto_test] ; kaggle/test/0/9323403R.png[0/test]
knee_identity,knee:9323403_R,kaggle/test/0/9323403R.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9323403_1.png[0/auto_test] ; kaggle/test/0/9323403R.png[0/test]
knee_identity,knee:9323439_L,kaggle/auto_test/0/9323439_2.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9323439_2.png[0/auto_test] ; kaggle/test/0/9323439L.png[0/test]
knee_identity,knee:9323439_L,kaggle/test/0/9323439L.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9323439_2.png[0/auto_test] ; kaggle/test/0/9323439L.png[0/test]
knee_identity,knee:9323439_R,kaggle/auto_test/0/9323439_1.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9323439_1.png[0/auto_test] ; kaggle/test/0/9323439R.png[0/test]
knee_identity,knee:9323439_R,kaggle/test/0/9323439R.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9323439_1.png[0/auto_test] ; kaggle/test/0/9323439R.png[0/test]
knee_identity,knee:9327385_L,kaggle/auto_test/1/9327385_2.png,2,1,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/1/9327385_2.png[1/auto_test] ; kaggle/test/1/9327385L.png[1/test]
knee_identity,knee:9327385_L,kaggle/test/1/9327385L.png,2,1,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/1/9327385_2.png[1/auto_test] ; kaggle/test/1/9327385L.png[1/test]
knee_identity,knee:9327385_R,kaggle/auto_test/1/9327385_1.png,2,1,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/1/9327385_1.png[1/auto_test] ; kaggle/test/1/9327385R.png[1/test]
knee_identity,knee:9327385_R,kaggle/test/1/9327385R.png,2,1,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/1/9327385_1.png[1/auto_test] ; kaggle/test/1/9327385R.png[1/test]
knee_identity,knee:9328332_L,kaggle/auto_test/0/9328332_2.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9328332_2.png[0/auto_test] ; kaggle/test/0/9328332L.png[0/test]
knee_identity,knee:9328332_L,kaggle/test/0/9328332L.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9328332_2.png[0/auto_test] ; kaggle/test/0/9328332L.png[0/test]
knee_identity,knee:9328332_R,kaggle/auto_test/2/9328332_1.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9328332_1.png[2/auto_test] ; kaggle/test/2/9328332R.png[2/test]
knee_identity,knee:9328332_R,kaggle/test/2/9328332R.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9328332_1.png[2/auto_test] ; kaggle/test/2/9328332R.png[2/test]
knee_identity,knee:9330729_L,kaggle/auto_test/2/9330729_2.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9330729_2.png[2/auto_test] ; kaggle/test/2/9330729L.png[2/test]
knee_identity,knee:9330729_L,kaggle/test/2/9330729L.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9330729_2.png[2/auto_test] ; kaggle/test/2/9330729L.png[2/test]
knee_identity,knee:9330729_R,kaggle/auto_test/3/9330729_1.png,2,3,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/3/9330729_1.png[3/auto_test] ; kaggle/test/3/9330729R.png[3/test]
knee_identity,knee:9330729_R,kaggle/test/3/9330729R.png,2,3,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/3/9330729_1.png[3/auto_test] ; kaggle/test/3/9330729R.png[3/test]
knee_identity,knee:9337068_L,kaggle/auto_test/0/9337068_2.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9337068_2.png[0/auto_test] ; kaggle/test/0/9337068L.png[0/test]
knee_identity,knee:9337068_L,kaggle/test/0/9337068L.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9337068_2.png[0/auto_test] ; kaggle/test/0/9337068L.png[0/test]
knee_identity,knee:9337068_R,kaggle/auto_test/0/9337068_1.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9337068_1.png[0/auto_test] ; kaggle/test/0/9337068R.png[0/test]
knee_identity,knee:9337068_R,kaggle/test/0/9337068R.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9337068_1.png[0/auto_test] ; kaggle/test/0/9337068R.png[0/test]
knee_identity,knee:9338346_L,kaggle/auto_test/0/9338346_2.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9338346_2.png[0/auto_test] ; kaggle/test/0/9338346L.png[0/test]
knee_identity,knee:9338346_L,kaggle/test/0/9338346L.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9338346_2.png[0/auto_test] ; kaggle/test/0/9338346L.png[0/test]
knee_identity,knee:9338346_R,kaggle/auto_test/0/9338346_1.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9338346_1.png[0/auto_test] ; kaggle/test/0/9338346R.png[0/test]
knee_identity,knee:9338346_R,kaggle/test/0/9338346R.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9338346_1.png[0/auto_test] ; kaggle/test/0/9338346R.png[0/test]
knee_identity,knee:9338479_R,kaggle/auto_test/3/9338479_1.png,2,3,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/3/9338479_1.png[3/auto_test] ; kaggle/test/3/9338479R.png[3/test]
knee_identity,knee:9338479_R,kaggle/test/3/9338479R.png,2,3,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/3/9338479_1.png[3/auto_test] ; kaggle/test/3/9338479R.png[3/test]
knee_identity,knee:9338965_L,kaggle/auto_test/0/9338965_2.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9338965_2.png[0/auto_test] ; kaggle/test/0/9338965L.png[0/test]
knee_identity,knee:9338965_L,kaggle/test/0/9338965L.png,2,0,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/0/9338965_2.png[0/auto_test] ; kaggle/test/0/9338965L.png[0/test]
knee_identity,knee:9338965_R,kaggle/auto_test/2/9338965_1.png,2,2,"auto_test,test",SAME_KNEE_MULTIPLE_FOLDERS|SPLIT_LEAKAGE_CANDIDATE,kaggle/auto_test/2/9338965_1.png[2/auto_test] ; kaggle/test/2/9338965R.png[2/test]
